compound_id,target_id,assay_id,qualifier,value_std,unit_std,year,qc_pass,provenance_file,provenance_sheet,provenance_row,compound_key
Example 364,prmt5,prmt5.enzyme.ki.B,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,67,DJGYKILXHLWBPL-WOJBJXKFSA-N
Example 365,cell:HCT116.WT,cell.proliferation.ic50,>,10.0,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,68,VRZSKDVYRWHMQE-NHCUHLMSSA-N
Example 365,prmt5,prmt5.enzyme.ki.B,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,68,VRZSKDVYRWHMQE-NHCUHLMSSA-N
Example 366,cell:HCT116.WT,cell.proliferation.ic50,=,7.01,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,69,BADXAESYBUHPQZ-QZTJIDSGSA-N
Example 366,prmt5,prmt5.enzyme.ki.B,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,69,BADXAESYBUHPQZ-QZTJIDSGSA-N
Example 367,cell:HCT116.WT,cell.proliferation.ic50,>,10.0,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,70,AVDZOAKOBSZUNW-RTBURBONSA-N
Example 367,prmt5,prmt5.enzyme.ki.B,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,70,AVDZOAKOBSZUNW-RTBURBONSA-N
Example 368,cell:HCT116.WT,cell.proliferation.ic50,=,7.66,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,71,SOLKOXIHNRRZQZ-UHFFFAOYSA-N
Example 368,prmt5,prmt5.enzyme.ki.B,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,71,SOLKOXIHNRRZQZ-UHFFFAOYSA-N
Example 369,cell:HCT116.WT,cell.proliferation.ic50,=,3.4,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,72,YYNNIRORSPLIDU-UHFFFAOYSA-N
Example 369,prmt5,prmt5.enzyme.ki.B,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,72,YYNNIRORSPLIDU-UHFFFAOYSA-N
Example 370,cell:HCT116.WT,cell.proliferation.ic50,=,5.62,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,73,TWMOKUDEVBWBEO-UHFFFAOYSA-N
Example 370,prmt5,prmt5.enzyme.ki.B,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,73,TWMOKUDEVBWBEO-UHFFFAOYSA-N
Example 371,cell:HCT116.WT,cell.proliferation.ic50,=,1.39,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,74,IITXYQJXBOMPCZ-UHFFFAOYSA-N
Example 371,prmt5,prmt5.enzyme.ki.B,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,74,IITXYQJXBOMPCZ-UHFFFAOYSA-N
Example 372,cell:HCT116.WT,cell.proliferation.ic50,=,2.41,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,75,MOXGGVQKYNJENC-HXUWFJFHSA-N
Example 372,prmt5,prmt5.enzyme.ki.B,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,75,MOXGGVQKYNJENC-HXUWFJFHSA-N
Example 373,cell:HCT116.WT,cell.proliferation.ic50,=,1.37,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,76,MCUBALPAMCZMSQ-LJQANCHMSA-N
Example 373,prmt5,prmt5.enzyme.ki.B,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,76,MCUBALPAMCZMSQ-LJQANCHMSA-N
Example 374,cell:HCT116.WT,cell.proliferation.ic50,=,8.57,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,77,HOOWOEJIUVDDRP-CQSZACIVSA-N
Example 374,prmt5,prmt5.enzyme.ki.B,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,77,HOOWOEJIUVDDRP-CQSZACIVSA-N
Example 375,cell:HCT116.WT,cell.proliferation.ic50,=,2.13,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,78,VAGIPZGEOGPHJM-QGZVFWFLSA-N
Example 375,prmt5,prmt5.enzyme.ki.B,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,78,VAGIPZGEOGPHJM-QGZVFWFLSA-N
Example 376,cell:HCT116.WT,cell.proliferation.ic50,=,1.51,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,79,ZRSMFUAZWGBNBE-QGZVFWFLSA-N
Example 376,prmt5,prmt5.enzyme.ki.B,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,79,ZRSMFUAZWGBNBE-QGZVFWFLSA-N
Example 377,cell:HCT116.WT,cell.proliferation.ic50,=,2.56,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,80,PIGQLZQXKQVUQS-MRXNPFEDSA-N
Example 377,prmt5,prmt5.enzyme.ki.B,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,80,PIGQLZQXKQVUQS-MRXNPFEDSA-N
Example 378,cell:HCT116.WT,cell.proliferation.ic50,=,6.96,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,81,UPVUDLWEJPGBLZ-OAHLLOKOSA-N
Example 378,prmt5,prmt5.enzyme.ki.B,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,81,UPVUDLWEJPGBLZ-OAHLLOKOSA-N
Example 379,cell:HCT116.WT,cell.proliferation.ic50,>,10.0,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,82,WGNYEYRCDLVIKW-GFCCVEGCSA-N
Example 379,prmt5,prmt5.enzyme.ki.B,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,82,WGNYEYRCDLVIKW-GFCCVEGCSA-N
Example 380,cell:HCT116.WT,cell.proliferation.ic50,=,1.67,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,83,RKRUBGZEORMWQG-CQSZACIVSA-N
Example 380,prmt5,prmt5.enzyme.ki.B,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,83,RKRUBGZEORMWQG-CQSZACIVSA-N
Example 381,cell:HCT116.WT,cell.proliferation.ic50,=,8.97,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,84,SGOPJBDFBGDBAZ-CYBMUJFWSA-N
Example 381,prmt5,prmt5.enzyme.ki.B,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,84,SGOPJBDFBGDBAZ-CYBMUJFWSA-N
Example 382,cell:HCT116.WT,cell.proliferation.ic50,=,9.68,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,85,NNZWSWCLHKLVEA-CYBMUJFWSA-N
Example 382,prmt5,prmt5.enzyme.ki.B,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,85,NNZWSWCLHKLVEA-CYBMUJFWSA-N
Example 383,cell:HCT116.WT,cell.proliferation.ic50,=,5.32,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,86,SLLLJIIZIODMPI-UHFFFAOYSA-N
Example 383,prmt5,prmt5.enzyme.ki.A,=,0.00206,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,86,SLLLJIIZIODMPI-UHFFFAOYSA-N
Example 383,prmt5,prmt5.enzyme.ki.B,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,86,SLLLJIIZIODMPI-UHFFFAOYSA-N
Example 384,cell:HCT116.WT,cell.proliferation.ic50,=,5.1,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,87,PVIZWKOSACDHGI-UHFFFAOYSA-N
Example 384,prmt5,prmt5.enzyme.ki.B,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,87,PVIZWKOSACDHGI-UHFFFAOYSA-N
Example 385,cell:HCT116.WT,cell.proliferation.ic50,=,1.31,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,88,FKNWJIYAMOITNE-OAHLLOKOSA-N
Example 385,prmt5,prmt5.enzyme.ki.B,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,88,FKNWJIYAMOITNE-OAHLLOKOSA-N
Example 386,cell:HCT116.WT,cell.proliferation.ic50,=,3.83,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,89,FKNWJIYAMOITNE-HNNXBMFYSA-N
Example 386,prmt5,prmt5.enzyme.ki.A,=,0.00346,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,89,FKNWJIYAMOITNE-HNNXBMFYSA-N
Example 386,prmt5,prmt5.enzyme.ki.B,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,89,FKNWJIYAMOITNE-HNNXBMFYSA-N
Example 387,cell:HCT116.WT,cell.proliferation.ic50,>,10.0,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,90,LTXXDMIJTHYPJH-UHFFFAOYSA-N
Example 387,prmt5,prmt5.enzyme.ki.A,=,0.00167,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,90,LTXXDMIJTHYPJH-UHFFFAOYSA-N
Example 387,prmt5,prmt5.enzyme.ki.B,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,90,LTXXDMIJTHYPJH-UHFFFAOYSA-N
Example 388,cell:HCT116.WT,cell.proliferation.ic50,=,4.88,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,91,QBOICPVAMLWVFS-GFCCVEGCSA-N
Example 388,prmt5,prmt5.enzyme.ki.B,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,91,QBOICPVAMLWVFS-GFCCVEGCSA-N
Example 389,cell:HCT116.WT,cell.proliferation.ic50,>,10.0,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,92,ORLIWIXNWQQAEI-CQSZACIVSA-N
Example 389,prmt5,prmt5.enzyme.ki.B,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,92,ORLIWIXNWQQAEI-CQSZACIVSA-N
Example 390,prmt5,prmt5.enzyme.ki.B,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,93,YYFXKPLEJXUECU-HSZRJFAPSA-N
Example 391,cell:HCT116.WT,cell.proliferation.ic50,=,4.8,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,94,DTSDQHZJLSYBCQ-CQSZACIVSA-N
Example 391,prmt5,prmt5.enzyme.ki.B,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,94,DTSDQHZJLSYBCQ-CQSZACIVSA-N
Example 392,cell:HCT116.WT,cell.proliferation.ic50,=,6.86,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,95,QYHKBVPSOYXLCW-OAHLLOKOSA-N
Example 392,prmt5,prmt5.enzyme.ki.B,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,95,QYHKBVPSOYXLCW-OAHLLOKOSA-N
Example 393,cell:HCT116.WT,cell.proliferation.ic50,=,8.21,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,96,JDKZWVWQOLSGDW-OAHLLOKOSA-N
Example 393,prmt5,prmt5.enzyme.ki.B,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,96,JDKZWVWQOLSGDW-OAHLLOKOSA-N
Example 394,cell:HCT116.WT,cell.proliferation.ic50,>,10.0,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,97,XMNZGIDYXYYOPV-OAHLLOKOSA-N
Example 394,prmt5,prmt5.enzyme.ki.B,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,97,XMNZGIDYXYYOPV-OAHLLOKOSA-N
Example 395,cell:HCT116.WT,cell.proliferation.ic50,=,2.37,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,98,BVKONFCKGFMQNN-HXUWFJFHSA-N
Example 395,prmt5,prmt5.enzyme.ki.B,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,98,BVKONFCKGFMQNN-HXUWFJFHSA-N
Example 396,cell:HCT116.WT,cell.proliferation.ic50,>,10.0,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,99,PGNXXPCOPHVOCZ-CQSZACIVSA-N
Example 396,prmt5,prmt5.enzyme.ki.B,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,99,PGNXXPCOPHVOCZ-CQSZACIVSA-N
Example 397,cell:HCT116.WT,cell.proliferation.ic50,=,7.96,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,100,WRWWESYETXYPBS-LLVKDONJSA-N
Example 397,prmt5,prmt5.enzyme.ki.B,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,100,WRWWESYETXYPBS-LLVKDONJSA-N
Example 398,cell:HCT116.WT,cell.proliferation.ic50,=,4.78,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,101,CSGBHAZUAYOHGC-HPRDVNIFSA-N
Example 398,prmt5,prmt5.enzyme.ki.B,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,101,CSGBHAZUAYOHGC-HPRDVNIFSA-N
Example 399,prmt5,prmt5.enzyme.ki.A,<,0.0001,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,102,QRZCNKOBDDQUAP-DDOHFVCQSA-N
Example 399,prmt5,prmt5.enzyme.ki.B,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,102,QRZCNKOBDDQUAP-DDOHFVCQSA-N
Example 400,prmt5,prmt5.enzyme.ki.B,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,103,XKJVBZORNBWWKI-OAHLLOKOSA-N
Example 401,cell:HCT116.WT,cell.proliferation.ic50,=,1.57,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,104,GERJRXGOGMTSKA-OAHLLOKOSA-N
Example 401,prmt5,prmt5.enzyme.ki.B,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,104,GERJRXGOGMTSKA-OAHLLOKOSA-N
Example 402,prmt5,prmt5.enzyme.ki.B,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,105,HZGRKYIXTFNESI-OAHLLOKOSA-N
Example 403,cell:HCT116.WT,cell.proliferation.ic50,=,8.88,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,106,ZJFBLNOCHJWDTE-MRXNPFEDSA-N
Example 403,prmt5,prmt5.enzyme.ki.B,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,106,ZJFBLNOCHJWDTE-MRXNPFEDSA-N
Example 404,cell:HCT116.WT,cell.proliferation.ic50,=,3.16,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,107,WOPPUQIFHUHEEA-OAHLLOKOSA-N
Example 404,prmt5,prmt5.enzyme.ki.A,=,0.00168,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,107,WOPPUQIFHUHEEA-OAHLLOKOSA-N
Example 404,prmt5,prmt5.enzyme.ki.B,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,107,WOPPUQIFHUHEEA-OAHLLOKOSA-N
Example 405,cell:HCT116.WT,cell.proliferation.ic50,=,1.035,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,108,WYLGCOWNLFCKTE-QGZVFWFLSA-N
Example 405,prmt5,prmt5.enzyme.ki.B,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,108,WYLGCOWNLFCKTE-QGZVFWFLSA-N
Example 406,cell:HCT116.WT,cell.proliferation.ic50,>,10.0,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,109,ZDOJTLQUPBSGDU-CYBMUJFWSA-N
Example 406,prmt5,prmt5.enzyme.ki.B,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,109,ZDOJTLQUPBSGDU-CYBMUJFWSA-N
Example 407,cell:HCT116.WT,cell.proliferation.ic50,>,10.0,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,110,GCYKCVVKPLIUJZ-GFCCVEGCSA-N
Example 407,prmt5,prmt5.enzyme.ki.B,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,110,GCYKCVVKPLIUJZ-GFCCVEGCSA-N
Example 408,cell:HCT116.WT,cell.proliferation.ic50,>,10.0,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,111,PKAPIGAWIAQMKF-CQSZACIVSA-N
Example 408,prmt5,prmt5.enzyme.ki.B,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,111,PKAPIGAWIAQMKF-CQSZACIVSA-N
Example 409,cell:HCT116.WT,cell.proliferation.ic50,>,10.0,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,112,XRLZPXZDSSFNKG-CQSZACIVSA-N
Example 409,prmt5,prmt5.enzyme.ki.B,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,112,XRLZPXZDSSFNKG-CQSZACIVSA-N
Example 410,cell:HCT116.WT,cell.proliferation.ic50,=,5.39,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,113,RDMNPLFXUAFTBX-CYBMUJFWSA-N
Example 410,prmt5,prmt5.enzyme.ki.B,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,113,RDMNPLFXUAFTBX-CYBMUJFWSA-N
Example 411,cell:HCT116.WT,cell.proliferation.ic50,>,10.0,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,114,ORRVJSNJBVVOIK-CYBMUJFWSA-N
Example 411,prmt5,prmt5.enzyme.ki.B,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,114,ORRVJSNJBVVOIK-CYBMUJFWSA-N
Example 412,cell:HCT116.WT,cell.proliferation.ic50,=,4.05,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,115,YMXMCGFTLXUXOJ-CYBMUJFWSA-N
Example 412,prmt5,prmt5.enzyme.ki.B,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,115,YMXMCGFTLXUXOJ-CYBMUJFWSA-N
Example 413,cell:HCT116.WT,cell.proliferation.ic50,>,10.0,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,116,FSTLJIARLQYGCR-CYBMUJFWSA-N
Example 413,prmt5,prmt5.enzyme.ki.B,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,116,FSTLJIARLQYGCR-CYBMUJFWSA-N
Example 414,cell:HCT116.WT,cell.proliferation.ic50,=,5.18,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,117,RTBSPCMIMFKVTM-GFCCVEGCSA-N
Example 414,prmt5,prmt5.enzyme.ki.B,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,117,RTBSPCMIMFKVTM-GFCCVEGCSA-N
Example 415,prmt5,prmt5.enzyme.ki.B,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,118,KAAVDVARRIVGMT-CQSZACIVSA-N
Example 416,cell:HCT116.WT,cell.proliferation.ic50,=,6.65,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,119,QUGKSEBPOIEPDO-GOSISDBHSA-N
Example 416,prmt5,prmt5.enzyme.ki.B,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,119,QUGKSEBPOIEPDO-GOSISDBHSA-N
Example 417,cell:HCT116.WT,cell.proliferation.ic50,>,10.0,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,120,ZVEOLUGVIXDGRE-CQSZACIVSA-N
Example 417,prmt5,prmt5.enzyme.ki.B,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,120,ZVEOLUGVIXDGRE-CQSZACIVSA-N
Example 418,cell:HCT116.WT,cell.proliferation.ic50,>,10.0,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,121,RSFBEOHTVLTAJS-OAHLLOKOSA-N
Example 418,prmt5,prmt5.enzyme.ki.B,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,121,RSFBEOHTVLTAJS-OAHLLOKOSA-N
Example 419,cell:HCT116.WT,cell.proliferation.ic50,>,10.0,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,122,RQDNDZZLLLYEOW-GFCCVEGCSA-N
Example 419,prmt5,prmt5.enzyme.ki.B,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,122,RQDNDZZLLLYEOW-GFCCVEGCSA-N
Example 420,cell:HCT116.WT,cell.proliferation.ic50,=,3.45,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,123,DVBCENHRTRXWSN-GFCCVEGCSA-N
Example 420,prmt5,prmt5.enzyme.ki.B,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,123,DVBCENHRTRXWSN-GFCCVEGCSA-N
Example 421,cell:HCT116.WT,cell.proliferation.ic50,=,1.13,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,124,RVYPQWOSLLTODT-HSZRJFAPSA-N
Example 421,prmt5,prmt5.enzyme.ki.B,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,124,RVYPQWOSLLTODT-HSZRJFAPSA-N
Example 422,cell:HCT116.WT,cell.proliferation.ic50,>,10.0,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,125,DMQMILTWFNMFQL-GFCCVEGCSA-N
Example 422,prmt5,prmt5.enzyme.ki.B,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,125,DMQMILTWFNMFQL-GFCCVEGCSA-N
Example 423,cell:HCT116.WT,cell.proliferation.ic50,=,1.83,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,126,KMFWBPROIGXFKG-HSZRJFAPSA-N
Example 423,prmt5,prmt5.enzyme.ki.B,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,126,KMFWBPROIGXFKG-HSZRJFAPSA-N
Example 424,cell:HCT116.WT,cell.proliferation.ic50,=,9.08,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,127,OPUVDMSOEXDKBR-LLVKDONJSA-N
Example 424,prmt5,prmt5.enzyme.ki.B,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,127,OPUVDMSOEXDKBR-LLVKDONJSA-N
Example 425,cell:HCT116.WT,cell.proliferation.ic50,=,2.17,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,128,ZZGJPKGYAJURJN-HXUWFJFHSA-N
Example 425,prmt5,prmt5.enzyme.ki.B,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,128,ZZGJPKGYAJURJN-HXUWFJFHSA-N
Example 426,cell:HCT116.WT,cell.proliferation.ic50,>,10.0,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,129,CLECUEUQDJKSIJ-CQSZACIVSA-N
Example 426,prmt5,prmt5.enzyme.ki.B,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,129,CLECUEUQDJKSIJ-CQSZACIVSA-N
Example 427,cell:HCT116.WT,cell.proliferation.ic50,=,4.25,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,130,OJOPDISVVWHVTD-QGZVFWFLSA-N
Example 427,prmt5,prmt5.enzyme.ki.B,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,130,OJOPDISVVWHVTD-QGZVFWFLSA-N
Example 428,cell:HCT116.WT,cell.proliferation.ic50,=,3.68,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,131,GEZHFCWNBQPQDE-OAHLLOKOSA-N
Example 428,prmt5,prmt5.enzyme.ki.B,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,131,GEZHFCWNBQPQDE-OAHLLOKOSA-N
Example 429,prmt5,prmt5.enzyme.ki.B,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,132,ACNPIFIOTOXALQ-CQSZACIVSA-N
Example 430,cell:HCT116.WT,cell.proliferation.ic50,>,10.0,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,133,DWMINCFEQHAKHV-UHFFFAOYSA-N
Example 430,prmt5,prmt5.enzyme.ki.B,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,133,DWMINCFEQHAKHV-UHFFFAOYSA-N
Example 431,cell:HCT116.WT,cell.proliferation.ic50,=,3.21,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,134,ROOWJJXOGOFWEG-OAHLLOKOSA-N
Example 431,prmt5,prmt5.enzyme.ki.B,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,134,ROOWJJXOGOFWEG-OAHLLOKOSA-N
Example 432,prmt5,prmt5.enzyme.ki.B,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,135,OQFFDIWCQJXTHN-OAHLLOKOSA-N
Example 433,cell:HCT116.WT,cell.proliferation.ic50,=,1.17,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,136,BAEUPDLQCHIXQC-CYBMUJFWSA-N
Example 433,prmt5,prmt5.enzyme.ki.A,=,0.00126,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,136,BAEUPDLQCHIXQC-CYBMUJFWSA-N
Example 433,prmt5,prmt5.enzyme.ki.B,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,136,BAEUPDLQCHIXQC-CYBMUJFWSA-N
Example 434,cell:HCT116.WT,cell.proliferation.ic50,=,2.42,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,137,SCTMAVXIZZPEKG-CYBMUJFWSA-N
Example 434,prmt5,prmt5.enzyme.ki.A,<,0.0001,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,137,SCTMAVXIZZPEKG-CYBMUJFWSA-N
Example 434,prmt5,prmt5.enzyme.ki.B,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,137,SCTMAVXIZZPEKG-CYBMUJFWSA-N
Example 435,cell:HCT116.WT,cell.proliferation.ic50,=,3.28,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,138,PNYWASUMWLOVFO-LLVKDONJSA-N
Example 435,prmt5,prmt5.enzyme.ki.B,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,138,PNYWASUMWLOVFO-LLVKDONJSA-N
Example 436,cell:HCT116.WT,cell.proliferation.ic50,=,3.72,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,139,DUSKWIQLZAUVQO-UHFFFAOYSA-N
Example 436,prmt5,prmt5.enzyme.ki.B,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,139,DUSKWIQLZAUVQO-UHFFFAOYSA-N
Example 437,cell:HCT116.WT,cell.proliferation.ic50,=,1.35,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,140,UJLNCBRGIUAYQG-CQSZACIVSA-N
