row_id,panel,cell_line,value_raw,qualifier,value,unit,provenance_file,provenance_sheet,provenance_row
29,혈액암세포주,Jurkat,1.08 μM,=,1.08,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
29,방광암세포주,KU-19-19,1.68 μM,=,1.68,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
29,전립선암세포주,LNcap,1.55 μM,=,1.55,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
29,흑색종,LOX-IMVI,1.24 μM,=,1.24,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
29,대장암세포주,LoVo,> 2 μM,>,2,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
29,방광암세포주,MBT-2,1.20 μM,=,1.20,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
29,유방암세포주,MCF7,> 2 μM,>,2,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
29,유방암세포주,MDA-M B-468,> 2 μM,>,2,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
29,유방암세포주,MDA-MB-231,> 2 μM,>,2,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
29,유방암세포주,MDA-MB-231 -L/DOX,> 2 μM,>,2,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
29,췌장암세포주,MIA PaCa-2,1.19 μM,=,1.19,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
29,혈액암세포주,MOLT-4,1.44 μM,=,1.44,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
29,폐암세포주,MRC-5,> 2 μM,>,2,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
29,혈액암세포주,MV-4-11,1.40 μM,=,1.40,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
29,폐암세포주,NCI-H12 99,1.42 μM,=,1.42,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
29,폐암세포주,NCI-H1437,> 10 μM,>,10,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
29,폐암세포주,NCI-H23,0.91 μM,=,0.91,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
29,폐암세포주,NCI-H460,1.77 μM,=,1.77,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
29,폐암세포주,NCI-H522,> 2 μM,>,2,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
29,난소암,OVCAR-3,0.80 μM,=,0.80,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
29,췌장암세포주,PANC-1,> 2 μM,>,2,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
29,전립선암세포주,PC-3,1.46 μM,=,1.46,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
29,대장암세포주,RKO,1.57 μM,=,1.57,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
29,유두종(papilloma),RT4,> 10 μM,>,10,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
29,혈액암세포주,Raji,1.18 μM,=,1.18,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
29,혈액암세포주,Ramos (RA 1),1.67 μM,=,1.67,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
29,신경아세포종,SH-SY5Y,> 2 μM,>,2,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
29,유방암세포주,SK-BR-3,0.85 μM,=,0.85,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
29,간암세포주,SK-HEP-1,1.03 μM,=,1.03,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
29,대장암세포주,SW48 0,> 2 μM,>,2,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
29,대장암세포주,SW620,1.38 μM,=,1.38,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
29,방광암세포주,T24,1.09 μM,=,1.09,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
29,뇌암세포주,T98G,> 10 μM,>,10,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
29,뇌암세포주,U-138 MG,1.38 μM,=,1.38,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
29,뇌암세포주,U-251 MG,1.14 μM,=,1.14,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
29,혈액암세포주,U-937,1.05 μM,=,1.05,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
29,방광암세포주,UM-UC-3,1.13 μM,=,1.13,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
30,방광암세포주,253J,> 2 μM,>,2,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
30,방광암세포주,5637,> 2 μM,>,2,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
30,폐암세포주,A549,> 2 μM,>,2,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
30,신장암,ACHN,> 2 μM,>,2,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
30,췌장암세포주,AsPC-1,> 2 μM,>,2,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
30,유방암세포주,BT-20,> 2 μM,>,2,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
30,췌장암세포주,BxPC-3,> 2 μM,>,2,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
30,췌장암세포주,CFPAC-1,> 10 μM,>,10,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
30,전립선암세포주,CWR22,> 2 μM,>,2,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
30,췌장암세포주,Capan-1,> 2 μM,>,2,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
30,췌장암세포주,Capan-2,> 2 μM,>,2,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
30,대장암세포주,DLD-1,> 2 μM,>,2,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
30,폐암세포주,DMS 114,> 2 μM,>,2,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
30,전립선암세포주,DU145,> 2 μM,>,2,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
30,전립선암세포주,DU145/TXR,> 2 μM,>,2,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
30,혈액암세포주,Daudi,> 2 μM,>,2,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
30,유방암세포주,HCC1395,> 10 μM,>,10,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
30,유방암세포주,HCC1954,> 2 μM,>,2,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
30,대장암세포주,HCT 116,> 2 μM,>,2,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
30,대장암세포주,HCT-15,> 2 μM,>,2,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
30,대장암세포주,HCT-8,> 2 μM,>,2,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
30,혈액암세포주,HL-60,> 2 μM,>,2,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
30,대장암세포주,HT-29,> 10 μM,>,10,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
30,자궁경부암,HeLa,> 10 μM,>,10,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
30,방광암세포주,J82,> 2 μM,>,2,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
30,유방암세포주,JIMT-1,> 10 μM,>,10,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
30,혈액암세포주,Jurkat,> 2 μM,>,2,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
30,방광암세포주,KU-19-19,> 2 μM,>,2,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
30,전립선암세포주,LNcap,> 2 μM,>,2,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
30,흑색종,LOX-IMVI,> 2 μM,>,2,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
30,대장암세포주,LoVo,> 2 μM,>,2,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
30,방광암세포주,MBT-2,> 2 μM,>,2,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
30,유방암세포주,MCF7,> 2 μM,>,2,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
30,유방암세포주,MDA-M B-468,> 2 μM,>,2,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
30,유방암세포주,MDA-MB-231,> 2 μM,>,2,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
30,유방암세포주,MDA-MB-231 -L/DOX,> 2 μM,>,2,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
30,췌장암세포주,MIA PaCa-2,> 2 μM,>,2,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
30,혈액암세포주,MOLT-4,> 2 μM,>,2,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
30,폐암세포주,MRC-5,> 2 μM,>,2,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
30,혈액암세포주,MV-4-11,> 2 μM,>,2,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
30,폐암세포주,NCI-H12 99,> 2 μM,>,2,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
30,폐암세포주,NCI-H1437,> 10 μM,>,10,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
30,폐암세포주,NCI-H23,> 2 μM,>,2,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
30,폐암세포주,NCI-H460,> 2 μM,>,2,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
30,폐암세포주,NCI-H522,> 2 μM,>,2,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
30,난소암,OVCAR-3,> 2 μM,>,2,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
30,췌장암세포주,PANC-1,> 2 μM,>,2,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
30,전립선암세포주,PC-3,> 2 μM,>,2,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
30,대장암세포주,RKO,> 2 μM,>,2,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
30,유두종(papilloma),RT4,> 10 μM,>,10,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
30,혈액암세포주,Raji,> 2 μM,>,2,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
30,혈액암세포주,Ramos (RA 1),> 2 μM,>,2,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
30,신경아세포종,SH-SY5Y,> 2 μM,>,2,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
30,유방암세포주,SK-BR-3,> 2 μM,>,2,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
30,간암세포주,SK-HEP-1,> 2 μM,>,2,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
30,대장암세포주,SW48 0,> 2 μM,>,2,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
30,대장암세포주,SW620,> 2 μM,>,2,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
30,방광암세포주,T24,> 2 μM,>,2,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
30,뇌암세포주,T98G,> 10 μM,>,10,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
30,뇌암세포주,U-138 MG,> 10 μM,>,10,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
30,뇌암세포주,U-251 MG,> 2 μM,>,2,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
30,혈액암세포주,U-937,> 2 μM,>,2,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
30,방광암세포주,UM-UC-3,> 2 μM,>,2,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
31,방광암세포주,253J,0.89 μM,=,0.89,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
31,방광암세포주,5637,1.23 μM,=,1.23,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
31,폐암세포주,A549,1.72 μM,=,1.72,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
31,신장암,ACHN,> 2 μM,>,2,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
31,췌장암세포주,AsPC-1,> 2 μM,>,2,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
31,유방암세포주,BT-20,> 2 μM,>,2,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
31,췌장암세포주,BxPC-3,> 2 μM,>,2,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
31,췌장암세포주,CFPAC-1,> 10 μM,>,10,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
31,전립선암세포주,CWR22,1.59 μM,=,1.59,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
31,췌장암세포주,Capan-1,> 2 μM,>,2,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
31,췌장암세포주,Capan-2,> 2 μM,>,2,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
31,대장암세포주,DLD-1,0.82 μM,=,0.82,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
31,폐암세포주,DMS 114,> 2 μM,>,2,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
31,전립선암세포주,DU145,1.44 μM,=,1.44,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
31,전립선암세포주,DU145/TXR,0.93 μM,=,0.93,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
31,혈액암세포주,Daudi,1.65 μM,=,1.65,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
31,유방암세포주,HCC1395,> 10 μM,>,10,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
31,유방암세포주,HCC1954,> 2 μM,>,2,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
31,대장암세포주,HCT 116,1.18 μM,=,1.18,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
31,대장암세포주,HCT-15,1.25 μM,=,1.25,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
31,대장암세포주,HCT-8,1.42 μM,=,1.42,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
31,혈액암세포주,HL-60,1.93 μM,=,1.93,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
31,대장암세포주,HT-29,> 10 μM,>,10,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
31,자궁경부암,HeLa,> 10 μM,>,10,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
31,방광암세포주,J82,1.38 μM,=,1.38,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
31,유방암세포주,JIMT-1,> 10 μM,>,10,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
31,혈액암세포주,Jurkat,0.94 μM,=,0.94,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
31,방광암세포주,KU-19-19,1.45 μM,=,1.45,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
31,전립선암세포주,LNcap,1.64 μM,=,1.64,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
31,흑색종,LOX-IMVI,1.11 μM,=,1.11,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
31,대장암세포주,LoVo,> 2 μM,>,2,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
31,방광암세포주,MBT-2,1.28 μM,=,1.28,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
31,유방암세포주,MCF7,> 2 μM,>,2,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
31,유방암세포주,MDA-M B-468,> 2 μM,>,2,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
31,유방암세포주,MDA-MB-231,1.33 μM,=,1.33,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
31,유방암세포주,MDA-MB-231 -L/DOX,> 2 μM,>,2,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
31,췌장암세포주,MIA PaCa-2,1.18 μM,=,1.18,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
31,혈액암세포주,MOLT-4,1.35 μM,=,1.35,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
31,폐암세포주,MRC-5,> 2 μM,>,2,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
31,혈액암세포주,MV-4-11,> 2 μM,>,2,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
31,폐암세포주,NCI-H12 99,1.22 μM,=,1.22,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
31,폐암세포주,NCI-H1437,> 10 μM,>,10,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
31,폐암세포주,NCI-H23,0.81 μM,=,0.81,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
31,폐암세포주,NCI-H460,1.42 μM,=,1.42,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
31,폐암세포주,NCI-H522,> 2 μM,>,2,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
31,난소암,OVCAR-3,0.71 μM,=,0.71,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
31,췌장암세포주,PANC-1,> 2 μM,>,2,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
31,전립선암세포주,PC-3,1.41 μM,=,1.41,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
31,대장암세포주,RKO,1.42 μM,=,1.42,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
31,유두종(papilloma),RT4,> 10 μM,>,10,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
31,혈액암세포주,Raji,1.10 μM,=,1.10,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
31,혈액암세포주,Ramos (RA 1),1.83 μM,=,1.83,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
31,신경아세포종,SH-SY5Y,> 2 μM,>,2,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
31,유방암세포주,SK-BR-3,0.95 μM,=,0.95,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
31,간암세포주,SK-HEP-1,0.89 μM,=,0.89,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
31,대장암세포주,SW48 0,1.66 μM,=,1.66,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
31,대장암세포주,SW620,1.35 μM,=,1.35,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
31,방광암세포주,T24,1.12 μM,=,1.12,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
31,뇌암세포주,T98G,> 10 μM,>,10,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
31,뇌암세포주,U-138 MG,1.79 μM,=,1.79,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
31,뇌암세포주,U-251 MG,1.09 μM,=,1.09,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
31,혈액암세포주,U-937,> 2 μM,>,2,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
31,방광암세포주,UM-UC-3,1.02 μM,=,1.02,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
32,방광암세포주,253J,> 2 μM,>,2,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
32,방광암세포주,5637,> 2 μM,>,2,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
32,폐암세포주,A549,> 2 μM,>,2,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
32,신장암,ACHN,> 2 μM,>,2,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
32,췌장암세포주,AsPC-1,> 2 μM,>,2,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
32,유방암세포주,BT-20,> 2 μM,>,2,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
32,췌장암세포주,BxPC-3,> 2 μM,>,2,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
32,췌장암세포주,CFPAC-1,> 10 μM,>,10,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
32,전립선암세포주,CWR22,> 2 μM,>,2,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
32,췌장암세포주,Capan-1,> 2 μM,>,2,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
32,췌장암세포주,Capan-2,> 2 μM,>,2,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
32,대장암세포주,DLD-1,> 2 μM,>,2,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
32,폐암세포주,DMS 114,> 2 μM,>,2,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
32,전립선암세포주,DU145,> 2 μM,>,2,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
32,전립선암세포주,DU145/TXR,> 2 μM,>,2,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
32,혈액암세포주,Daudi,> 2 μM,>,2,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
32,유방암세포주,HCC1395,> 10 μM,>,10,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
32,유방암세포주,HCC1954,> 2 μM,>,2,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
32,대장암세포주,HCT 116,> 2 μM,>,2,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
32,대장암세포주,HCT-15,> 2 μM,>,2,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
32,대장암세포주,HCT-8,> 2 μM,>,2,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
32,혈액암세포주,HL-60,> 2 μM,>,2,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
32,대장암세포주,HT-29,> 10 μM,>,10,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
32,자궁경부암,HeLa,> 10 μM,>,10,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
32,방광암세포주,J82,> 2 μM,>,2,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
32,유방암세포주,JIMT-1,> 10 μM,>,10,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
32,혈액암세포주,Jurkat,> 2 μM,>,2,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
32,방광암세포주,KU-19-19,> 2 μM,>,2,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
32,전립선암세포주,LNcap,> 2 μM,>,2,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
32,흑색종,LOX-IMVI,> 2 μM,>,2,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
32,대장암세포주,LoVo,> 2 μM,>,2,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
32,방광암세포주,MBT-2,> 2 μM,>,2,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
32,유방암세포주,MCF7,> 2 μM,>,2,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
32,유방암세포주,MDA-M B-468,> 2 μM,>,2,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
32,유방암세포주,MDA-MB-231,> 2 μM,>,2,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
32,유방암세포주,MDA-MB-231 -L/DOX,> 2 μM,>,2,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
32,췌장암세포주,MIA PaCa-2,> 2 μM,>,2,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
32,혈액암세포주,MOLT-4,> 2 μM,>,2,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
32,폐암세포주,MRC-5,> 2 μM,>,2,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
32,혈액암세포주,MV-4-11,> 2 μM,>,2,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
32,폐암세포주,NCI-H12 99,> 2 μM,>,2,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
32,폐암세포주,NCI-H1437,> 10 μM,>,10,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
32,폐암세포주,NCI-H23,> 2 μM,>,2,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
32,폐암세포주,NCI-H460,> 2 μM,>,2,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
32,폐암세포주,NCI-H522,> 2 μM,>,2,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
32,난소암,OVCAR-3,> 2 μM,>,2,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
32,췌장암세포주,PANC-1,> 2 μM,>,2,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
32,전립선암세포주,PC-3,> 2 μM,>,2,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
32,대장암세포주,RKO,> 2 μM,>,2,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
32,유두종(papilloma),RT4,> 10 μM,>,10,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
32,혈액암세포주,Raji,> 2 μM,>,2,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
32,혈액암세포주,Ramos (RA 1),> 2 μM,>,2,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
32,신경아세포종,SH-SY5Y,> 2 μM,>,2,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
32,유방암세포주,SK-BR-3,> 2 μM,>,2,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
32,간암세포주,SK-HEP-1,> 2 μM,>,2,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
32,대장암세포주,SW48 0,> 2 μM,>,2,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
32,대장암세포주,SW620,> 2 μM,>,2,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
32,방광암세포주,T24,> 2 μM,>,2,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
32,뇌암세포주,T98G,> 10 μM,>,10,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
32,뇌암세포주,U-138 MG,> 10 μM,>,10,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
32,뇌암세포주,U-251 MG,> 2 μM,>,2,uM,../base/data/bronze/artifacts/2017_raw.xlsx,표5~표14,
